effect,p_value,stopped_early,stop_day
-33.4328571428573,0.5962085294486668,False,56
-49.81107142857127,0.5402955606916525,False,56
-26.22892857142847,0.6156553365044858,False,56
217.49111111111097,0.019689868635752752,True,12
-378.87833333333333,0.011687944731733305,True,7
110.20071428571441,0.16471057828603336,False,56
-113.9914761904763,0.04438683958481124,True,29
-182.84815934065978,0.03679603230100634,True,54
-374.9766666666669,0.004847830880489397,True,7
-409.52499999999986,0.002375093845257725,True,8
-23.529285714285834,0.7231957690975812,False,56
363.41499999999974,0.02399956638685526,True,8
11.711071428571586,0.8475651480272383,False,56
-9.901071428571186,0.840181667143955,False,56
200.36769230769255,0.042754519390372794,True,26
-36.904285714285606,0.5943169922837621,False,56
123.34785714285681,0.08055818688066667,False,56
-41.77500000000009,0.5515835614037021,False,56
-22.430714285713975,0.7368396640316798,False,56
-205.7871076923077,0.04187216445621432,True,51
-75.25857142857149,0.3977066367665339,False,56
140.75,0.03962584992956588,True,38
-10.013571428571368,0.8820403205969278,False,56
-38.38714285714241,0.49855015736172875,False,56
-30.958214285714348,0.6178133274069599,False,56
-63.54321428571393,0.4754144625333486,False,56
165.4454999999998,0.04995283156277955,True,40
-22.07857142857165,0.6867120320467308,False,56
-249.89714285714263,0.1022081902775595,False,56
-175.13794871794903,0.0480248894555162,True,28
-3.5482142857144936,0.9602062227216316,False,56
45.73642857142863,0.5029819128824071,False,56
53.67035714285771,0.42828658627790234,False,56
44.91071428571422,0.4953039844223558,False,56
38.261071428571086,0.5818969311911426,False,56
58.82999999999993,0.5757704760384735,False,56
344.49499999999966,0.032206003403999185,True,9
317.9391666666668,0.04057407039052378,True,7
-56.68071428571443,0.3738373696254036,False,56
-0.24749999999971806,0.997862612311004,False,56
-364.47333333333336,0.04144715025742996,True,9
34.835000000000264,0.6130741240478259,False,56
249.61606060606096,0.0223613633841289,True,17
24.265714285714694,0.8751301455297615,False,56
36.13071428571425,0.652378229950457,False,56
85.32392857142872,0.29380474622564096,False,56
45.87964285714338,0.3488199145418364,False,56
229.27700000000004,0.04589686420855958,True,7
-87.50035714285696,0.11201169221189643,False,56
79.92214285714249,0.19646295171714695,False,56
39.88964285714269,0.5816924320641313,False,56
13.786428571428587,0.8521950517620434,False,56
57.01821428571384,0.31395917329269896,False,56
57.67285714285731,0.2983427675900953,False,56
-66.73535714285708,0.21387829298011973,False,56
-105.34678571428549,0.15418687842916134,False,56
383.6262499999998,0.008298959240268607,True,10
-65.05535714285725,0.32677365920477613,False,56
-39.83642857142877,0.5172673157797316,False,56
605.2666666666664,0.039922283488654904,True,14
3.437142857142817,0.9746042977509751,False,56
-36.177857142856965,0.8145636949525065,False,56
362.7460714285712,0.022059472993562694,True,11
-39.823214285714585,0.79471587080858,False,56
496.521944444444,0.03882942038470848,True,21
168.3311666666666,0.031778619849157315,True,35
305.4090000000001,0.0024232439578138593,True,7
-244.4124999999999,0.04675311211523805,True,17
85.57250000000045,0.31405731099428225,False,56
-393.5733333333335,0.020156077462162487,True,8
-33.334642857142626,0.628384139148474,False,56
73.80250000000001,0.2888753160184903,False,56
